ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612763,Memphis Grizzlies,82,99.1,42,40,51.2,44.0,33.1,78.3,11.2,30.5,41.6,20.7,13.3,-2.2,104.7,107.1,-2.4,56.2,1.56,16.0,29.799999999999997,70.89999999999999,49.5,14.000000000000002,47.699999999999996,52.400000000000006,48.3
1610612748,Miami Heat,82,100.0,48,34,58.5,47.0,33.6,74.4,9.8,34.3,44.1,20.8,14.1,1.6,105.5,103.7,1.7,54.300000000000004,1.48,16.3,28.000000000000004,72.89999999999999,51.2,14.799999999999999,50.8,54.50000000000001,52.5
1610612749,Milwaukee Bucks,82,99.0,33,49,40.2,46.7,34.5,74.7,10.5,31.2,41.7,23.1,15.2,-4.2,103.4,107.8,-4.5,60.3,1.52,17.6,28.599999999999998,68.89999999999999,49.0,15.9,49.9,53.7,48.3
1610612750,Minnesota Timberwolves,82,102.4,29,53,35.4,46.400000000000006,33.800000000000004,79.2,10.0,31.5,41.6,23.4,15.0,-3.5,105.4,109.0,-3.5,61.9,1.56,17.6,27.900000000000002,70.19999999999999,49.4,15.5,49.8,54.900000000000006,49.7
1610612740,New Orleans Pelicans,82,102.7,30,52,36.6,44.800000000000004,36.0,77.60000000000001,9.5,33.1,42.6,22.2,13.4,-3.8,104.8,108.4,-3.7,57.699999999999996,1.65,16.8,25.2,74.8,49.3,13.700000000000001,49.8,53.7,47.199999999999996
1610612752,New York Knicks,82,98.4,32,50,39.0,43.9,34.599999999999994,80.5,10.4,34.0,44.4,20.5,13.4,-2.7,103.9,106.7,-2.8,55.7,1.53,16.0,28.000000000000004,71.8,50.2,14.2,48.3,52.7,48.699999999999996
1610612760,Oklahoma City Thunder,82,110.2,55,27,67.10000000000001,47.599999999999994,34.9,78.2,13.1,35.6,48.6,23.0,15.9,7.3,112.1,104.8,7.4,55.800000000000004,1.44,16.7,34.699999999999996,72.0,54.1,16.2,52.400000000000006,56.49999999999999,54.6
1610612753,Orlando Magic,82,102.1,35,47,42.699999999999996,45.5,35.0,75.7,10.3,33.0,43.3,23.6,14.1,-1.6,104.4,106.0,-1.6,59.599999999999994,1.67,17.6,27.1,72.6,49.5,14.399999999999999,50.0,53.300000000000004,48.8
1610612755,Philadelphia 76ers,82,97.4,10,72,12.2,43.1,33.900000000000006,69.39999999999999,9.5,31.8,41.2,21.5,16.4,-10.2,98.4,108.6,-10.2,59.4,1.31,16.3,25.0,69.3,46.6,16.5,48.699999999999996,51.9,42.8
1610612756,Phoenix Suns,82,100.9,23,59,28.000000000000004,43.5,34.8,75.1,11.5,33.3,44.8,20.7,17.2,-6.7,101.5,107.9,-6.5,55.800000000000004,1.21,15.4,29.7,73.3,50.8,17.299999999999997,48.699999999999996,52.6,45.0
1610612757,Portland Trail Blazers,82,105.1,44,38,53.7,45.0,37.0,75.4,11.6,33.9,45.5,21.3,14.6,0.8,107.6,106.8,0.8,55.2,1.46,16.0,29.4,72.8,51.0,15.0,51.1,54.800000000000004,49.3
1610612758,Sacramento Kings,82,106.6,33,49,40.2,46.400000000000006,35.9,72.5,10.6,33.7,44.2,24.5,16.2,-2.5,105.3,107.6,-2.3,61.199999999999996,1.52,17.6,28.1,71.7,50.0,16.0,51.0,54.6,49.4
1610612759,San Antonio Spurs,82,103.5,67,15,81.69999999999999,48.4,37.5,80.30000000000001,9.4,34.5,43.9,24.5,13.1,10.6,109.3,98.2,11.1,61.1,1.88,18.8,26.6,74.6,51.6,13.8,52.6,56.39999999999999,57.8
1610612761,Toronto Raptors,82,102.7,56,26,68.30000000000001,45.1,37.0,77.7,10.2,33.2,43.4,18.7,13.1,4.5,109.3,104.8,4.4,51.1,1.43,14.9,30.0,73.6,52.0,13.900000000000002,50.4,55.2,52.5
1610612762,Utah Jazz,82,97.7,40,42,48.8,44.9,35.5,74.4,10.7,32.5,43.2,19.0,14.9,1.8,105.0,103.2,1.8,52.6,1.27,15.1,30.3,73.1,51.7,16.1,50.1,54.0,50.8
1610612764,Washington Wizards,82,104.1,41,41,50.0,46.0,35.8,73.0,9.1,32.8,41.8,24.5,14.5,-0.5,104.5,105.1,-0.5,61.9,1.69,18.1,25.0,73.7,49.0,14.499999999999998,51.1,54.400000000000006,49.7
